Age,Gender,Monthly_Income,Occupation,Location_Type,Cinema_Visit_Frequency,Spend_Per_Visit,Movie_Importance,Preferred_Genres,Preferred_Time,Movie_Companion,Group_Movie_Conflict,Use_Poll_Booking,Seat_Importance,Pay_Extra_Seat,Buy_Snacks,Use_Snack_Preorder,Enjoy_PostCredit,Want_Spoiler_Free_Alerts,Inclusive_Screenings,Eco_Labels_Influence,Follow_Fan_Communities,Want_Exclusive_Content,AI_Recommendation_Interest,Loyalty_SplitPay_Interest,Use_App_Regularly
57,Male,1133,Other,Town,Monthly,107,4,"Documentary, Sci-Fi, Drama, Comedy, Romance",Afternoon,Family,No,Yes,5,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,5,3,Yes
31,Non-binary,4857,Retired,Town,Rarely,87,4,"Action, Romance, Drama, Comedy, Animation, Horror, Sci-Fi, Other",Night,Partner,Yes,Yes,1,No,Yes,Yes,Yes,Yes,No,No,No,Yes,5,1,Yes
40,Non-binary,1562,Working Professional,Rural Area,Rarely,59,4,"Sci-Fi, Comedy, Action, Horror, Romance, Documentary, Other, Drama",Night,Family,Yes,Yes,4,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,2,2,Yes
50,Prefer not to say,1748,Other,Tier-1 City,Occasionally,70,3,"Action, Romance, Documentary, Animation, Drama",Morning,Friends/Group,Yes,Yes,5,Yes,Yes,No,Yes,No,No,No,No,Yes,4,4,Yes
15,Male,1449,Other,Tier-1 City,Rarely,29,5,"Sci-Fi, Drama, Animation, Other, Horror, Documentary, Romance",Morning,Family,Yes,Yes,5,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,2,2,Yes
22,Male,2001,Retired,Tier-1 City,Occasionally,56,4,"Documentary, Action, Comedy, Romance",Afternoon,Alone,No,Yes,3,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,3,4,Yes
49,Non-binary,4534,Working Professional,Tier-2 City,Weekly,67,3,"Comedy, Sci-Fi, Action, Horror, Documentary, Other, Romance, Drama",Evening,Partner,Yes,Yes,4,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,4,3,Yes
29,Male,2831,Retired,Town,Monthly,85,5,"Romance, Action, Sci-Fi, Other",Morning,Alone,Yes,Yes,4,Yes,No,Yes,No,No,Yes,No,Yes,No,4,1,No
36,Male,1573,Working Professional,Tier-1 City,Never,59,5,"Other, Horror, Animation, Drama, Comedy",Afternoon,Friends/Group,No,Yes,4,Yes,No,Yes,Yes,Yes,No,No,No,Yes,1,4,Yes
28,Male,6255,Retired,Rural Area,Monthly,50,1,"Comedy, Documentary, Romance, Animation",Night,Family,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5,3,Yes
40,Female,6291,Other,Tier-1 City,Occasionally,37,5,"Other, Animation, Comedy, Horror",Night,Alone,No,Yes,4,Yes,Yes,No,Yes,No,No,Yes,No,Yes,2,5,Yes
42,Prefer not to say,6111,Other,Tier-1 City,Occasionally,63,1,"Other, Action, Romance, Drama, Horror, Comedy",Afternoon,Alone,Yes,Yes,3,No,Yes,No,Yes,Yes,No,Yes,No,Yes,1,1,Yes
37,Non-binary,1682,Student,Town,Monthly,114,2,"Animation, Romance, Horror, Drama, Action, Documentary, Comedy, Other, Sci-Fi",Night,Alone,Yes,No,4,No,Yes,Yes,No,Yes,No,Yes,No,Yes,3,4,Yes
28,Non-binary,2500,Homemaker,Town,Occasionally,80,2,"Other, Comedy, Documentary, Romance, Horror, Sci-Fi, Animation",Night,Alone,No,Yes,3,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,1,2,Yes
38,Female,11497,Retired,Town,Rarely,93,3,"Drama, Animation, Romance, Horror, Comedy, Action",Evening,Friends/Group,Yes,No,3,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,5,4,Yes
16,Prefer not to say,4696,Student,Tier-2 City,Rarely,56,1,"Horror, Sci-Fi, Other, Documentary, Drama",Night,Friends/Group,Yes,Yes,4,Yes,Yes,Yes,No,Yes,No,No,No,No,1,5,Yes
59,Non-binary,1068,Homemaker,Tier-2 City,Occasionally,43,2,"Animation, Comedy, Action, Horror",Morning,Family,Yes,Yes,1,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5,1,Yes
40,Male,1168,Retired,Tier-1 City,Occasionally,50,2,"Sci-Fi, Animation, Comedy, Other, Horror, Documentary, Action, Drama, Romance",Night,Family,Yes,Yes,2,Yes,No,Yes,Yes,No,No,No,Yes,Yes,4,1,Yes
28,Non-binary,2558,Working Professional,Town,Rarely,73,2,"Other, Documentary, Action, Drama, Sci-Fi, Romance",Afternoon,Partner,No,Yes,4,Yes,No,Yes,No,Yes,No,No,No,Yes,1,2,Yes
21,Male,6998,Homemaker,Tier-1 City,Occasionally,35,5,"Other, Documentary, Comedy, Action, Romance, Animation, Horror",Evening,Friends/Group,No,No,2,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,3,2,No
17,Female,2934,Other,Rural Area,Occasionally,54,1,"Documentary, Comedy, Romance, Animation, Drama, Horror",Night,Alone,No,Yes,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,1,4,Yes
37,Male,2721,Student,Rural Area,Monthly,63,2,"Documentary, Horror, Action, Animation, Drama",Afternoon,Alone,No,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,3,5,Yes
57,Non-binary,1278,Homemaker,Town,Never,48,1,"Comedy, Romance, Sci-Fi, Horror, Animation, Documentary, Other",Morning,Partner,Yes,Yes,3,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,3,2,Yes
59,Non-binary,3673,Homemaker,Town,Rarely,32,4,"Documentary, Comedy, Drama, Sci-Fi, Romance, Action, Other, Horror, Animation",Night,Alone,Yes,No,1,No,Yes,No,Yes,No,No,No,Yes,Yes,3,5,Yes
32,Non-binary,5316,Other,Rural Area,Monthly,80,4,"Romance, Documentary, Other, Comedy, Drama",Evening,Partner,Yes,Yes,3,Yes,Yes,No,Yes,Yes,No,No,No,Yes,2,4,Yes
52,Female,2196,Retired,Town,Never,75,5,"Action, Sci-Fi, Drama, Horror, Animation",Night,Family,Yes,No,5,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,2,2,Yes
49,Female,4735,Working Professional,Tier-2 City,Occasionally,90,4,"Sci-Fi, Other, Documentary, Romance",Afternoon,Friends/Group,Yes,No,5,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,3,3,No
29,Prefer not to say,9343,Other,Tier-2 City,Occasionally,52,3,"Other, Horror, Animation, Romance",Evening,Partner,No,Yes,5,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,1,2,Yes
39,Non-binary,1569,Working Professional,Town,Monthly,90,1,"Comedy, Drama, Sci-Fi, Documentary, Romance",Night,Alone,Yes,No,1,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,1,2,Yes
51,Male,2852,Retired,Rural Area,Occasionally,105,2,"Sci-Fi, Other, Romance, Animation, Drama, Action, Documentary, Comedy, Horror",Morning,Partner,Yes,No,3,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,4,5,Yes
42,Female,1846,Homemaker,Tier-1 City,Weekly,80,3,"Drama, Sci-Fi, Other, Horror",Evening,Family,Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,2,1,No
24,Non-binary,4935,Working Professional,Town,Monthly,62,3,"Romance, Drama, Action, Comedy, Other, Sci-Fi, Animation",Morning,Alone,No,Yes,1,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,4,3,Yes
53,Non-binary,3154,Student,Town,Never,77,4,"Other, Comedy, Horror, Animation, Action, Sci-Fi, Romance, Drama",Afternoon,Family,No,Yes,1,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,1,3,Yes
31,Female,3516,Student,Tier-1 City,Monthly,61,1,"Romance, Sci-Fi, Other, Drama, Comedy, Horror, Animation",Night,Family,No,Yes,1,Yes,No,Yes,Yes,Yes,No,No,No,No,1,1,Yes
53,Prefer not to say,4997,Other,Town,Rarely,58,2,"Romance, Drama, Other, Documentary, Action, Sci-Fi, Horror, Animation",Morning,Partner,Yes,Yes,3,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,2,3,Yes
36,Female,2260,Retired,Tier-1 City,Monthly,88,3,"Drama, Horror, Other, Comedy, Romance, Sci-Fi, Action, Documentary, Animation",Afternoon,Family,No,Yes,1,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,5,3,Yes
40,Female,7165,Other,Rural Area,Occasionally,72,5,"Action, Documentary, Animation, Horror",Night,Alone,Yes,Yes,5,No,No,Yes,Yes,Yes,No,No,Yes,Yes,3,5,No
58,Male,2903,Other,Tier-2 City,Occasionally,99,2,"Horror, Comedy, Action, Romance",Afternoon,Family,No,Yes,2,No,No,No,Yes,Yes,Yes,No,Yes,Yes,5,1,Yes
39,Male,1429,Other,Rural Area,Weekly,66,4,"Action, Documentary, Other, Drama, Animation, Sci-Fi, Comedy, Horror",Morning,Family,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,4,4,Yes
31,Prefer not to say,3975,Student,Tier-2 City,Weekly,68,1,"Comedy, Horror, Sci-Fi, Other",Afternoon,Partner,Yes,No,2,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,1,4,No
27,Non-binary,4940,Student,Tier-1 City,Weekly,63,5,"Romance, Action, Documentary, Comedy, Drama",Evening,Family,Yes,No,3,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,5,4,Yes
34,Female,1952,Other,Tier-2 City,Never,52,2,"Romance, Other, Comedy, Sci-Fi, Documentary, Animation, Drama, Action",Night,Friends/Group,No,Yes,3,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,3,4,Yes
39,Prefer not to say,5865,Student,Rural Area,Weekly,91,2,"Action, Horror, Romance, Comedy",Afternoon,Partner,Yes,Yes,3,No,Yes,No,Yes,Yes,No,No,Yes,No,5,3,Yes
18,Male,6914,Retired,Tier-2 City,Never,118,3,"Drama, Action, Romance, Documentary, Comedy, Horror",Morning,Partner,No,Yes,3,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3,3,Yes
24,Female,1810,Other,Tier-1 City,Weekly,67,2,"Drama, Documentary, Romance, Action, Comedy, Other",Night,Alone,Yes,No,2,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,5,5,Yes
17,Non-binary,11264,Student,Tier-2 City,Never,61,1,"Animation, Horror, Sci-Fi, Comedy, Documentary, Action, Romance",Evening,Alone,Yes,Yes,5,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,3,4,Yes
55,Male,1379,Working Professional,Town,Monthly,60,1,"Documentary, Comedy, Sci-Fi, Other",Night,Alone,Yes,Yes,2,Yes,Yes,Yes,No,Yes,No,Yes,No,No,5,5,No
59,Male,1564,Other,Rural Area,Monthly,61,2,"Romance, Sci-Fi, Documentary, Other, Action, Animation, Comedy",Evening,Alone,Yes,No,5,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,1,3,No
32,Male,1509,Other,Town,Occasionally,107,3,"Comedy, Animation, Drama, Horror, Sci-Fi, Documentary, Romance",Night,Friends/Group,Yes,No,3,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,1,1,Yes
50,Prefer not to say,6610,Retired,Tier-1 City,Never,60,5,"Horror, Animation, Drama, Other, Comedy, Action, Sci-Fi",Afternoon,Partner,Yes,No,1,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,2,2,Yes
36,Non-binary,3655,Homemaker,Tier-2 City,Rarely,63,5,"Romance, Drama, Action, Other, Horror, Animation, Comedy, Documentary, Sci-Fi",Afternoon,Family,No,No,3,Yes,No,Yes,Yes,No,No,No,No,Yes,3,4,Yes
48,Female,1412,Homemaker,Town,Occasionally,50,3,"Drama, Animation, Horror, Romance",Morning,Alone,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,4,4,Yes
22,Prefer not to say,2450,Retired,Town,Monthly,80,4,"Comedy, Drama, Action, Documentary, Other, Romance, Animation, Sci-Fi",Evening,Alone,No,Yes,3,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,2,3,Yes
54,Prefer not to say,3388,Retired,Tier-2 City,Never,73,1,"Horror, Animation, Romance, Other",Morning,Alone,Yes,Yes,4,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,3,2,Yes
58,Prefer not to say,1217,Retired,Tier-2 City,Weekly,52,4,"Sci-Fi, Animation, Drama, Horror, Other, Romance",Afternoon,Family,No,Yes,4,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,5,5,Yes
33,Male,6351,Homemaker,Rural Area,Rarely,57,3,"Other, Sci-Fi, Comedy, Horror, Action, Documentary, Animation",Evening,Alone,Yes,No,5,Yes,Yes,No,No,No,No,Yes,Yes,No,5,5,No
56,Non-binary,5069,Retired,Town,Monthly,105,4,"Documentary, Horror, Romance, Comedy, Action, Sci-Fi, Drama",Morning,Family,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,5,2,Yes
55,Prefer not to say,2759,Student,Town,Occasionally,75,3,"Comedy, Documentary, Romance, Action",Morning,Partner,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,4,5,Yes
51,Female,9537,Other,Tier-1 City,Never,77,5,"Animation, Romance, Comedy, Drama, Sci-Fi",Morning,Partner,Yes,No,5,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,4,4,Yes
20,Non-binary,2352,Other,Rural Area,Rarely,77,5,"Comedy, Other, Romance, Sci-Fi, Horror, Animation, Action, Documentary",Morning,Partner,No,Yes,2,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,5,4,Yes
40,Female,11355,Working Professional,Tier-1 City,Never,102,4,"Documentary, Other, Sci-Fi, Drama, Animation, Romance, Horror, Action, Comedy",Morning,Friends/Group,Yes,No,4,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,2,3,No
48,Non-binary,3755,Working Professional,Town,Weekly,54,4,"Comedy, Animation, Horror, Drama, Documentary, Sci-Fi, Other",Evening,Family,Yes,No,2,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,3,4,No
59,Female,3517,Other,Tier-1 City,Occasionally,67,1,"Action, Drama, Sci-Fi, Romance",Morning,Alone,No,Yes,2,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1,3,Yes
20,Male,1453,Student,Town,Never,71,5,"Drama, Documentary, Horror, Comedy, Other, Animation",Evening,Alone,Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5,5,Yes
51,Prefer not to say,6341,Homemaker,Town,Monthly,40,1,"Comedy, Documentary, Romance, Sci-Fi, Animation, Horror, Other",Morning,Alone,No,Yes,4,Yes,Yes,No,No,Yes,No,No,No,No,2,1,Yes
47,Female,2394,Homemaker,Tier-1 City,Occasionally,56,4,"Drama, Action, Horror, Other, Animation, Sci-Fi, Romance, Comedy",Afternoon,Alone,Yes,Yes,2,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,2,1,Yes
36,Non-binary,1442,Student,Tier-1 City,Monthly,95,3,"Romance, Action, Documentary, Sci-Fi, Animation, Comedy",Afternoon,Friends/Group,No,Yes,5,No,Yes,No,Yes,Yes,No,No,No,Yes,2,1,Yes
35,Prefer not to say,1031,Homemaker,Tier-2 City,Never,90,5,"Romance, Action, Animation, Other, Drama, Horror",Morning,Alone,Yes,Yes,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,4,1,Yes
20,Prefer not to say,3051,Retired,Tier-2 City,Occasionally,93,3,"Animation, Romance, Drama, Horror",Night,Friends/Group,Yes,No,5,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,5,1,Yes
20,Non-binary,2873,Other,Tier-2 City,Monthly,63,1,"Action, Horror, Comedy, Animation, Drama, Other",Afternoon,Family,Yes,Yes,4,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,3,5,Yes
18,Female,4176,Other,Town,Weekly,65,1,"Comedy, Sci-Fi, Action, Drama, Other, Animation, Romance, Documentary, Horror",Evening,Partner,No,No,4,Yes,Yes,No,No,No,No,No,Yes,Yes,1,4,Yes
44,Male,6524,Student,Tier-1 City,Weekly,39,2,"Animation, Other, Drama, Action, Horror, Romance, Comedy",Morning,Alone,Yes,Yes,3,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,3,1,Yes
25,Male,1206,Homemaker,Rural Area,Never,93,5,"Animation, Romance, Sci-Fi, Action, Horror, Documentary, Drama",Evening,Partner,Yes,Yes,1,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2,4,Yes
44,Female,4287,Working Professional,Town,Occasionally,96,5,"Horror, Romance, Other, Sci-Fi, Drama, Comedy, Documentary, Animation, Action",Night,Family,No,No,3,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,5,5,Yes
45,Prefer not to say,1518,Working Professional,Rural Area,Rarely,96,1,"Horror, Documentary, Romance, Action, Sci-Fi, Comedy, Other",Morning,Family,No,Yes,2,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,4,5,Yes
38,Prefer not to say,5882,Homemaker,Tier-1 City,Occasionally,107,3,"Action, Sci-Fi, Documentary, Horror, Comedy, Other",Afternoon,Alone,No,Yes,4,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,4,1,Yes
23,Prefer not to say,5274,Working Professional,Town,Weekly,83,5,"Comedy, Romance, Drama, Action, Sci-Fi, Horror, Other, Documentary, Animation",Evening,Family,No,Yes,4,Yes,Yes,Yes,No,No,No,No,Yes,Yes,2,4,Yes
17,Prefer not to say,2945,Student,Rural Area,Monthly,106,1,"Sci-Fi, Other, Horror, Romance",Afternoon,Partner,Yes,No,2,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,4,5,No
45,Female,4096,Student,Rural Area,Rarely,70,2,"Romance, Horror, Documentary, Animation, Drama, Other, Sci-Fi, Action",Afternoon,Alone,Yes,Yes,4,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3,5,No
54,Prefer not to say,1943,Homemaker,Tier-2 City,Never,39,4,"Other, Drama, Sci-Fi, Horror",Morning,Friends/Group,No,Yes,4,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,4,1,No
51,Non-binary,2592,Working Professional,Tier-2 City,Rarely,92,5,"Documentary, Sci-Fi, Romance, Other, Animation",Evening,Alone,No,Yes,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,5,3,Yes
50,Prefer not to say,5309,Student,Tier-2 City,Never,38,4,"Action, Horror, Drama, Documentary, Comedy, Sci-Fi, Other",Night,Partner,Yes,No,1,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,3,4,Yes
38,Male,2537,Student,Town,Rarely,78,3,"Sci-Fi, Animation, Horror, Drama, Action, Comedy, Documentary, Romance, Other",Afternoon,Alone,Yes,No,3,No,Yes,Yes,No,No,No,Yes,No,Yes,3,2,Yes
45,Prefer not to say,12642,Retired,Tier-1 City,Never,94,2,"Drama, Sci-Fi, Romance, Documentary, Comedy, Horror, Action, Other, Animation",Morning,Alone,No,Yes,2,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,4,2,Yes
20,Female,2704,Retired,Tier-1 City,Never,81,5,"Action, Horror, Animation, Drama, Documentary",Morning,Partner,Yes,No,5,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,5,4,Yes
16,Male,5404,Student,Tier-2 City,Rarely,120,4,"Other, Animation, Horror, Romance, Action, Comedy, Sci-Fi",Night,Alone,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,2,5,Yes
34,Female,2020,Homemaker,Tier-2 City,Rarely,35,4,"Drama, Action, Other, Animation, Sci-Fi, Comedy",Morning,Alone,Yes,Yes,3,Yes,Yes,Yes,No,Yes,No,No,No,Yes,3,4,Yes
42,Female,1477,Other,Tier-2 City,Never,73,1,"Action, Documentary, Animation, Other, Romance, Sci-Fi, Comedy, Drama, Horror",Afternoon,Partner,Yes,Yes,1,No,No,Yes,Yes,Yes,No,Yes,No,Yes,1,1,Yes
25,Male,4112,Other,Rural Area,Weekly,75,4,"Romance, Comedy, Horror, Other, Documentary, Sci-Fi, Action",Morning,Family,No,Yes,4,No,Yes,Yes,Yes,No,Yes,No,Yes,No,3,2,No
18,Female,5371,Student,Tier-2 City,Rarely,48,3,"Other, Comedy, Sci-Fi, Romance, Animation, Drama, Documentary, Action",Evening,Partner,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,4,4,Yes
29,Female,1265,Student,Rural Area,Occasionally,51,4,"Comedy, Romance, Drama, Sci-Fi, Horror",Evening,Alone,No,Yes,3,Yes,No,No,Yes,No,Yes,Yes,No,Yes,3,1,No
20,Prefer not to say,1685,Student,Tier-1 City,Monthly,58,3,"Horror, Animation, Comedy, Documentary, Action, Romance, Sci-Fi, Other, Drama",Afternoon,Friends/Group,Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,1,3,Yes
44,Non-binary,1382,Homemaker,Town,Never,53,3,"Sci-Fi, Action, Horror, Other, Drama, Documentary, Comedy",Evening,Friends/Group,Yes,No,4,Yes,Yes,No,Yes,Yes,Yes,No,No,No,1,4,Yes
52,Female,2069,Retired,Town,Never,72,1,"Animation, Documentary, Romance, Comedy, Drama, Other, Horror, Sci-Fi",Night,Partner,No,Yes,4,No,No,Yes,Yes,Yes,No,No,Yes,No,1,4,Yes
16,Female,2496,Student,Town,Monthly,62,2,"Romance, Sci-Fi, Action, Other, Documentary, Animation, Drama, Horror, Comedy",Morning,Friends/Group,Yes,Yes,4,No,Yes,Yes,Yes,Yes,No,No,No,Yes,2,4,Yes
29,Female,4454,Student,Town,Weekly,81,3,"Other, Animation, Drama, Romance, Documentary, Action",Afternoon,Alone,Yes,No,5,Yes,Yes,No,Yes,No,No,Yes,No,Yes,1,1,Yes
25,Prefer not to say,3632,Working Professional,Rural Area,Monthly,87,4,"Horror, Documentary, Other, Action, Animation, Drama, Comedy, Romance",Night,Alone,Yes,Yes,3,No,No,Yes,Yes,Yes,No,No,No,Yes,2,3,Yes
22,Non-binary,3425,Homemaker,Rural Area,Rarely,86,4,"Sci-Fi, Horror, Animation, Comedy, Documentary",Morning,Partner,Yes,Yes,3,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,5,2,Yes
40,Male,2086,Student,Tier-2 City,Monthly,66,3,"Romance, Animation, Documentary, Action, Drama, Other, Comedy, Sci-Fi, Horror",Night,Alone,Yes,No,5,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,1,5,Yes
59,Prefer not to say,5604,Working Professional,Rural Area,Never,80,4,"Animation, Comedy, Other, Documentary, Drama, Action",Afternoon,Family,No,Yes,1,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,1,3,Yes
58,Prefer not to say,2593,Other,Tier-2 City,Monthly,95,5,"Animation, Romance, Horror, Documentary, Action, Sci-Fi",Afternoon,Alone,No,Yes,5,Yes,Yes,No,Yes,Yes,Yes,No,No,No,3,3,Yes
19,Non-binary,10670,Student,Tier-2 City,Occasionally,83,1,"Drama, Documentary, Animation, Romance, Comedy, Action, Sci-Fi, Horror, Other",Night,Partner,No,Yes,1,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,5,3,Yes
20,Non-binary,3513,Student,Town,Rarely,112,4,"Comedy, Other, Documentary, Animation, Sci-Fi, Romance",Morning,Family,Yes,No,2,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,4,3,No
40,Prefer not to say,1337,Working Professional,Rural Area,Monthly,94,1,"Animation, Romance, Horror, Other, Comedy, Drama, Action, Sci-Fi",Evening,Family,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,No,No,No,No,1,4,Yes
18,Male,3818,Homemaker,Rural Area,Never,109,3,"Horror, Comedy, Other, Drama, Documentary, Animation",Evening,Friends/Group,Yes,No,3,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,4,2,Yes
33,Prefer not to say,1982,Student,Tier-2 City,Rarely,25,3,"Horror, Action, Documentary, Sci-Fi, Romance, Comedy, Animation",Night,Alone,Yes,Yes,5,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,5,1,Yes
34,Non-binary,3898,Other,Tier-2 City,Never,76,3,"Horror, Sci-Fi, Romance, Comedy, Action, Other, Drama",Afternoon,Partner,Yes,Yes,5,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,2,4,No
47,Male,1180,Student,Tier-1 City,Weekly,68,1,"Sci-Fi, Drama, Action, Documentary, Comedy, Animation, Horror",Morning,Friends/Group,Yes,No,5,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,4,1,Yes
34,Non-binary,1480,Other,Tier-1 City,Occasionally,72,4,"Other, Animation, Documentary, Horror, Romance, Action, Sci-Fi, Drama, Comedy",Morning,Friends/Group,No,Yes,5,Yes,No,Yes,Yes,No,Yes,No,Yes,No,4,1,Yes
26,Male,5840,Retired,Tier-2 City,Weekly,58,5,"Sci-Fi, Documentary, Horror, Comedy, Animation, Romance",Afternoon,Alone,Yes,Yes,4,Yes,No,Yes,Yes,Yes,No,No,No,Yes,5,1,Yes
15,Female,1644,Retired,Tier-1 City,Occasionally,82,1,"Horror, Sci-Fi, Romance, Animation, Comedy, Other, Action, Documentary",Evening,Alone,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,5,2,Yes
40,Non-binary,5535,Other,Tier-1 City,Monthly,38,5,"Action, Sci-Fi, Drama, Comedy, Documentary",Morning,Partner,No,No,2,Yes,No,Yes,Yes,Yes,No,No,No,No,1,3,Yes
28,Non-binary,1818,Homemaker,Tier-2 City,Rarely,83,4,"Horror, Romance, Sci-Fi, Documentary, Other, Action, Animation",Night,Friends/Group,Yes,Yes,4,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,4,5,Yes
52,Prefer not to say,3574,Student,Tier-2 City,Monthly,59,4,"Drama, Romance, Documentary, Horror, Comedy, Animation, Other",Evening,Partner,No,Yes,1,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,1,5,No
51,Non-binary,3961,Student,Rural Area,Occasionally,64,1,"Sci-Fi, Comedy, Action, Other, Animation, Romance, Documentary",Night,Friends/Group,No,Yes,5,No,Yes,No,No,Yes,No,No,Yes,Yes,5,3,Yes
25,Non-binary,2796,Retired,Tier-2 City,Occasionally,83,2,"Documentary, Romance, Sci-Fi, Other, Animation",Evening,Friends/Group,No,No,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,3,No
50,Female,1910,Other,Tier-2 City,Occasionally,76,5,"Action, Other, Drama, Sci-Fi, Romance, Horror, Comedy, Animation, Documentary",Afternoon,Friends/Group,Yes,Yes,2,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,1,2,No
27,Non-binary,1597,Student,Town,Never,96,3,"Other, Action, Sci-Fi, Comedy, Drama",Night,Alone,No,Yes,4,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,4,5,Yes
57,Female,1084,Student,Rural Area,Rarely,55,5,"Other, Documentary, Drama, Horror, Comedy",Night,Friends/Group,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,5,4,Yes
17,Female,1905,Homemaker,Rural Area,Monthly,73,4,"Romance, Animation, Comedy, Drama",Afternoon,Friends/Group,No,Yes,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,3,2,Yes
